date,county,state,fips,cases,deaths
8/1/2020,CIENAGA,MAGDALENA,47189,21,1
8/1/2020,CIENAGA DE ORO,CORDOBA,23189,12,4
8/1/2020,CIMITARRA,SANTANDER,68190,3,1
8/1/2020,COGUA,CUNDINAMARCA,25200,2,0
8/1/2020,COMBITA,BOYACA,15204,1,0
8/1/2020,CONCEPCION,SANTANDER,68207,1,0
8/1/2020,CONCORDIA,ANTIOQUIA,05209,1,0
8/1/2020,CONVENCION,NORTE SANTANDER,54206,1,0
8/1/2020,COPACABANA,ANTIOQUIA,05212,49,0
8/1/2020,COROZAL,SUCRE,70215,25,0
8/1/2020,COTA,CUNDINAMARCA,25214,4,0
8/1/2020,COTORRA,CORDOBA,23300,2,1
8/1/2020,COVEÑAS,SUCRE,70221,3,0
8/1/2020,COYAIMA,TOLIMA,73217,4,1
8/1/2020,CUCUTA,NORTE SANTANDER,54001,114,9
8/1/2020,CURILLO,CAQUETA,18205,3,0
8/1/2020,CURITI,SANTANDER,68229,1,0
8/1/2020,CURUMANI,CESAR,20228,2,0
8/1/2020,DABEIBA,ANTIOQUIA,05234,6,0
8/1/2020,DAGUA,VALLE,76233,1,0
8/1/2020,DIBULLA,GUAJIRA,44090,1,0
8/1/2020,DISTRACCION,GUAJIRA,44098,1,0
8/1/2020,DOSQUEBRADAS,RISARALDA,66170,35,0
8/1/2020,DUITAMA,BOYACA,15238,8,0
8/1/2020,EL BAGRE,ANTIOQUIA,05250,17,4
8/1/2020,EL BANCO,MAGDALENA,47245,6,0
8/1/2020,EL CARMEN DE BOLIVAR,BOLIVAR,13244,1,1
8/1/2020,EL CARMEN DE CHUCURI,SANTANDER,68235,1,0
8/1/2020,EL COLEGIO,CUNDINAMARCA,25245,2,1
8/1/2020,EL COPEY,CESAR,20238,6,0
8/1/2020,EL DONCELLO,CAQUETA,18247,4,0
8/1/2020,EL PAUJIL,CAQUETA,18256,1,0
8/1/2020,EL PEÑON,CUNDINAMARCA,25258,1,0
8/1/2020,EL ROSAL,CUNDINAMARCA,25260,5,0
8/1/2020,EL ZULIA,NORTE SANTANDER,54261,1,0
8/1/2020,ENTRERRIOS,ANTIOQUIA,05264,2,0
8/1/2020,ENVIGADO,ANTIOQUIA,05266,68,0
8/1/2020,ESPINAL,TOLIMA,73268,16,0
8/1/2020,FACATATIVA,CUNDINAMARCA,25269,34,0
8/1/2020,FLANDES,TOLIMA,73275,2,0
8/1/2020,FLORENCIA,CAQUETA,18001,114,11
8/1/2020,FLORIDA,VALLE,76275,1,0
8/1/2020,FLORIDABLANCA,SANTANDER,68276,60,3
8/1/2020,FONSECA,GUAJIRA,44279,1,0
8/1/2020,FREDONIA,ANTIOQUIA,05282,1,0
8/1/2020,FRESNO,TOLIMA,73283,1,0
8/1/2020,FRONTINO,ANTIOQUIA,05284,1,0
8/1/2020,FUNDACION,MAGDALENA,47288,1,0
8/1/2020,FUNZA,CUNDINAMARCA,25286,30,2
8/1/2020,FUSAGASUGA,CUNDINAMARCA,25290,15,1
8/1/2020,GACHANCIPA,CUNDINAMARCA,25295,2,0
8/1/2020,GACHETA,CUNDINAMARCA,25297,2,1
8/1/2020,GALAPA,ATLANTICO,08296,5,0
8/1/2020,GAMA,CUNDINAMARCA,25299,1,0
8/1/2020,GAMARRA,CESAR,20295,1,0
8/1/2020,GARZON,HUILA,41298,1,0
8/1/2020,GIGANTE,HUILA,41306,1,0
8/1/2020,GIRALDO,ANTIOQUIA,05306,3,0
8/1/2020,GIRARDOT,CUNDINAMARCA,25307,5,0
8/1/2020,GIRARDOTA,ANTIOQUIA,05308,13,0
8/1/2020,GIRON,SANTANDER,68307,42,1
8/1/2020,GRANADA,ANTIOQUIA,05313,2,0
8/1/2020,GRANADA,META,50313,1,0
8/1/2020,GUADALUPE,HUILA,41319,1,0
8/1/2020,GUADUAS,CUNDINAMARCA,25320,1,1
8/1/2020,GUARANDA,SUCRE,70265,1,0
8/1/2020,GUARNE,ANTIOQUIA,05318,6,0
8/1/2020,GUATAPE,ANTIOQUIA,05321,5,0
8/1/2020,HATILLO DE LOBA,BOLIVAR,13300,1,0
8/1/2020,HELICONIA,ANTIOQUIA,05347,5,0
8/1/2020,HOBO,HUILA,41349,1,0
8/1/2020,HONDA,TOLIMA,73349,1,0
8/1/2020,IBAGUE,TOLIMA,73001,79,4
8/1/2020,IPIALES,NARIÑO,52356,24,3
8/1/2020,ITAGUI,ANTIOQUIA,05360,92,2
8/1/2020,JAMUNDI,VALLE,76364,27,2
8/1/2020,JUAN DE ACOSTA,ATLANTICO,08372,11,2
8/1/2020,LA APARTADA,CORDOBA,23350,2,1
8/1/2020,LA ARGENTINA,HUILA,41378,2,0
8/1/2020,LA CALERA,CUNDINAMARCA,25377,2,1
8/1/2020,LA CEJA,ANTIOQUIA,05376,2,0
8/1/2020,LA CUMBRE,VALLE,76377,2,0
8/1/2020,LA DORADA,CALDAS,17380,6,0
8/1/2020,LA ESTRELLA,ANTIOQUIA,05380,27,1
8/1/2020,LA JAGUA DE IBIRICO,CESAR,20400,2,0
8/1/2020,LA MESA,CUNDINAMARCA,25386,2,0
8/1/2020,LA MONTANITA,CAQUETA,18410,1,0
8/1/2020,LA TEBAIDA,QUINDIO,63401,1,0
8/1/2020,LA UNION,ANTIOQUIA,05400,1,0
8/1/2020,LA VIRGINIA,RISARALDA,66400,5,1
8/1/2020,LERIDA,TOLIMA,73408,2,0
8/1/2020,LETICIA,AMAZONAS,91001,1,0
8/1/2020,LIBORINA,ANTIOQUIA,05411,1,0
8/1/2020,LOPEZ (MICAY),CAUCA,19418,1,0
8/1/2020,LORICA,CORDOBA,23417,14,0
8/1/2020,LOS CORDOBAS,CORDOBA,23419,1,0
8/1/2020,LOS PATIOS,NORTE SANTANDER,54405,12,1
8/1/2020,LURUACO,ATLANTICO,08421,2,0
8/1/2020,MADRID,CUNDINAMARCA,25430,29,1
8/1/2020,MAGANGUE,BOLIVAR,13430,6,0
8/1/2020,MAHATES,BOLIVAR,13433,1,0
8/1/2020,MAICAO,GUAJIRA,44430,25,0
8/1/2020,MALAGA,SANTANDER,68432,1,0
8/1/2020,MALAMBO,ATLANTICO,08433,18,1
8/1/2020,MANATI,ATLANTICO,08436,6,0
8/1/2020,MANAURE,GUAJIRA,44560,2,0
8/1/2020,MANIZALES,CALDAS,17001,20,0
8/1/2020,MARINILLA,ANTIOQUIA,05440,7,0
8/1/2020,MEDELLIN,ANTIOQUIA,05001,1207,25
8/1/2020,MELGAR,TOLIMA,73449,2,0
8/1/2020,MILAN,CAQUETA,18460,1,0
8/1/2020,MIRANDA,CAUCA,19455,14,2
8/1/2020,MOÑITOS,CORDOBA,23500,22,0
8/1/2020,MOCOA,PUTUMAYO,86001,10,0
8/1/2020,MOMPOS,BOLIVAR,13468,1,0
8/1/2020,MONIQUIRA,BOYACA,15469,4,0
8/1/2020,MONTELIBANO,CORDOBA,23466,46,2
8/1/2020,MONTERIA,CORDOBA,23001,252,23
8/1/2020,MORALES,CAUCA,19473,1,0
8/1/2020,MORROA,SUCRE,70473,1,0
8/1/2020,MOSQUERA,CUNDINAMARCA,25473,21,0
8/1/2020,MOTAVITA,BOYACA,15476,1,0
8/1/2020,NECHI,ANTIOQUIA,05495,12,2
8/1/2020,NECOCLI,ANTIOQUIA,05490,2,0
8/1/2020,NEIVA,HUILA,41001,20,0
8/1/2020,OCAÑA,NORTE SANTANDER,54498,11,1
8/1/2020,ORITO,PUTUMAYO,86320,13,0
8/1/2020,OVEJAS,SUCRE,70508,9,0
8/1/2020,PALMAR DE VARELA,ATLANTICO,08520,6,0
8/1/2020,PALMIRA,VALLE,76520,22,1
8/1/2020,PARAMO,SANTANDER,68533,1,0
8/1/2020,PASTO,NARIÑO,52001,65,2
8/1/2020,PATIA (EL BORDO),CAUCA,19532,7,0
8/1/2020,PAZ DE ARIPORO,CASANARE,85250,2,1
8/1/2020,PEÑOL,ANTIOQUIA,05541,3,0
8/1/2020,PELAYA,CESAR,20550,2,0
8/1/2020,PEREIRA,RISARALDA,66001,124,3
8/1/2020,PESCA,BOYACA,15542,1,0
8/1/2020,PIEDECUESTA,SANTANDER,68547,18,0
8/1/2020,PIENDAMO,CAUCA,19548,2,0
8/1/2020,PINILLOS,BOLIVAR,13549,1,0
8/1/2020,PITALITO,HUILA,41551,5,0
8/1/2020,PLANADAS,TOLIMA,73555,5,0
8/1/2020,PLANETA RICA,CORDOBA,23555,12,3
8/1/2020,PLATO,MAGDALENA,47555,6,0
8/1/2020,POLO NUEVO,ATLANTICO,08558,1,0
8/1/2020,PONEDERA,ATLANTICO,08560,1,0
8/1/2020,POPAYAN,CAUCA,19001,28,0
8/1/2020,PORE,CASANARE,85263,2,0
8/1/2020,PRADERA,VALLE,76563,4,0
8/1/2020,PRADO,TOLIMA,73563,1,0
8/1/2020,PUEBLO BELLO,CESAR,20570,1,0
8/1/2020,PUEBLO NUEVO,CORDOBA,23570,1,0
8/1/2020,PUEBLO RICO,RISARALDA,66572,1,0
8/1/2020,PUERTO ASIS,PUTUMAYO,86568,8,0
8/1/2020,PUERTO BERRIO,ANTIOQUIA,05579,6,0
8/1/2020,PUERTO BOYACA,BOYACA,15572,13,0
8/1/2020,PUERTO COLOMBIA,ATLANTICO,08573,9,1
8/1/2020,PUERTO ESCONDIDO,CORDOBA,23574,4,0
8/1/2020,PUERTO LIBERTADOR,CORDOBA,23580,3,0
8/1/2020,PUERTO RICO,CAQUETA,18592,1,0
8/1/2020,PUERTO TEJADA,CAUCA,19573,2,0
8/1/2020,PURISIMA,CORDOBA,23586,1,0
8/1/2020,QUIBDO,CHOCO,27001,26,0
8/1/2020,REGIDOR,BOLIVAR,13580,1,0
8/1/2020,REMEDIOS,ANTIOQUIA,05604,1,0
8/1/2020,REPELON,ATLANTICO,08606,7,0
8/1/2020,RESTREPO,META,50606,1,0
8/1/2020,RESTREPO,VALLE,76606,1,0
8/1/2020,RETIRO,ANTIOQUIA,05607,2,0
8/1/2020,RIOHACHA,GUAJIRA,44001,31,2
8/1/2020,RIONEGRO,ANTIOQUIA,05615,17,1
8/1/2020,RIOSUCIO,CALDAS,17614,1,0
8/1/2020,RIOSUCIO,CHOCO,27615,1,0
8/1/2020,ROBLES (LA PAZ),CESAR,20621,7,0
8/1/2020,ROLDANILLO,VALLE,76622,2,0
8/1/2020,SABANAGRANDE,ATLANTICO,08634,1,0
8/1/2020,SABANALARGA,ATLANTICO,08638,6,0
8/1/2020,SABANETA,ANTIOQUIA,05631,41,0
8/1/2020,SAHAGUN,CORDOBA,23660,17,5
8/1/2020,SALGAR,ANTIOQUIA,05642,5,0
8/1/2020,SAMACA,BOYACA,15646,2,0
8/1/2020,SAMPUES,SUCRE,70670,1,0
8/1/2020,SAN AGUSTIN,HUILA,41668,1,0
8/1/2020,SAN ANDRES,SAN ANDRES,88001,4,0
8/1/2020,SAN ANTERO,CORDOBA,23672,3,0
8/1/2020,SAN BENITO ABAD,SUCRE,70678,1,0
8/1/2020,SAN CARLOS,CORDOBA,23678,8,1
8/1/2020,SAN CRISTOBAL,BOLIVAR,13620,1,0
8/1/2020,SAN DIEGO,CESAR,20750,1,0
8/1/2020,SAN GIL,SANTANDER,68679,11,1
8/1/2020,SAN JACINTO,BOLIVAR,13654,1,0
8/1/2020,SAN JERONIMO,ANTIOQUIA,05656,5,0
8/1/2020,SAN JOSE DEL FRAGUA,CAQUETA,18610,4,1
8/1/2020,SAN JOSE DEL GUAVIARE,GUAVIARE,95001,9,0
8/1/2020,SAN JUAN DE BETULIA,SUCRE,70702,2,0
8/1/2020,SAN JUAN DE URABA,ANTIOQUIA,05659,1,0
8/1/2020,SAN LUIS,ANTIOQUIA,05660,3,0
8/1/2020,SAN MARCOS,SUCRE,70708,1,0
8/1/2020,SAN MARTIN,CESAR,20770,2,0
8/1/2020,SAN MIGUEL (LA DORADA),PUTUMAYO,86757,5,0
8/1/2020,SAN ONOFRE,SUCRE,70713,2,0
8/1/2020,SAN PEDRO,ANTIOQUIA,05664,1,0
8/1/2020,SAN PEDRO DE URABA,ANTIOQUIA,05665,3,0
8/1/2020,SAN PELAYO,CORDOBA,23686,7,1
8/1/2020,SAN RAFAEL,ANTIOQUIA,05667,1,0
8/1/2020,SAN VICENTE DEL CAGUAN,CAQUETA,18753,8,2
8/1/2020,SANTA BARBARA,ANTIOQUIA,05679,4,0
8/1/2020,SANTA BARBARA DE PINTO,MAGDALENA,47720,1,0
8/1/2020,SANTA FE DE ANTIOQUIA,ANTIOQUIA,05042,6,0
8/1/2020,SANTA MARTA,STA MARTA D.E.,47001,298,6
8/1/2020,SANTA ROSA DE CABAL,RISARALDA,66682,2,0
8/1/2020,SANTA ROSA DE OSOS,ANTIOQUIA,05686,3,0
8/1/2020,SANTANDER DE QUILICHAO,CAUCA,19698,2,0
8/1/2020,SANTO DOMINGO,ANTIOQUIA,05690,1,0
8/1/2020,SANTO TOMAS,ATLANTICO,08685,16,0
8/1/2020,SANTUARIO,ANTIOQUIA,05697,1,0
8/1/2020,SARAVENA,ARAUCA,81736,9,0
8/1/2020,SEGOVIA,ANTIOQUIA,05736,9,0
8/1/2020,SESQUILE,CUNDINAMARCA,25736,2,0
8/1/2020,SIBATE,CUNDINAMARCA,25740,7,0
8/1/2020,SILVANIA,CUNDINAMARCA,25743,1,0
8/1/2020,SIMIJACA,CUNDINAMARCA,25745,1,0
8/1/2020,SINCE,SUCRE,70742,1,0
8/1/2020,SINCELEJO,SUCRE,70001,116,1
8/1/2020,SOACHA,CUNDINAMARCA,25754,187,5
8/1/2020,SOCHA,BOYACA,15757,1,0
8/1/2020,SOGAMOSO,BOYACA,15759,2,0
8/1/2020,SOLEDAD,ATLANTICO,08758,94,1
8/1/2020,SONSON,ANTIOQUIA,05756,1,0
8/1/2020,SOPETRAN,ANTIOQUIA,05761,3,0
8/1/2020,SOPO,CUNDINAMARCA,25758,3,0
8/1/2020,SUAREZ,TOLIMA,73770,1,0
8/1/2020,TABIO,CUNDINAMARCA,25785,1,0
8/1/2020,TANGUA,NARIÑO,52788,1,0
8/1/2020,TARAZA,ANTIOQUIA,05790,6,0
8/1/2020,TARQUI,HUILA,41791,5,0
8/1/2020,TAUSA,CUNDINAMARCA,25793,1,0
8/1/2020,TENERIFE,MAGDALENA,47798,1,0
8/1/2020,TENJO,CUNDINAMARCA,25799,4,0
8/1/2020,TIERRALTA,CORDOBA,23807,8,1
8/1/2020,TITIRIBI,ANTIOQUIA,05809,1,0
8/1/2020,TOCAIMA,CUNDINAMARCA,25815,1,0
8/1/2020,TOCANCIPA,CUNDINAMARCA,25817,3,0
8/1/2020,TOLUVIEJO,SUCRE,70823,2,0
8/1/2020,TORIBIO,CAUCA,19821,1,0
8/1/2020,TOTORO,CAUCA,19824,1,0
8/1/2020,TUBARA,ATLANTICO,08832,6,1
8/1/2020,TULUA,VALLE,76834,14,0
8/1/2020,TUMACO,NARIÑO,52835,5,0
8/1/2020,TUNJA,BOYACA,15001,11,0
8/1/2020,TUQUERRES,NARIÑO,52838,3,0
8/1/2020,TURBACO,BOLIVAR,13836,8,0
8/1/2020,TURBO,ANTIOQUIA,05837,57,3
8/1/2020,UBALA,CUNDINAMARCA,25839,2,0
8/1/2020,UBATE,CUNDINAMARCA,25843,1,0
8/1/2020,URAMITA,ANTIOQUIA,05842,10,0
8/1/2020,URIBIA,GUAJIRA,44847,1,0
8/1/2020,URRAO,ANTIOQUIA,05847,1,0
8/1/2020,URUMITA,GUAJIRA,44855,1,0
8/1/2020,VALDIVIA,ANTIOQUIA,05854,4,0
8/1/2020,VALENCIA,CORDOBA,23855,4,1
8/1/2020,VALLE DE SAN JUAN,TOLIMA,73854,1,0
8/1/2020,VALLE DEL GUAMUEZ,PUTUMAYO,86865,12,0
8/1/2020,VALLEDUPAR,CESAR,20001,114,4
8/1/2020,VENTAQUEMADA,BOYACA,15861,1,0
8/1/2020,VIANI,CUNDINAMARCA,25867,2,0
8/1/2020,VIJES,VALLE,76869,2,0
8/1/2020,VILLA DEL ROSARIO,NORTE SANTANDER,54874,8,1
8/1/2020,VILLAGARZON,PUTUMAYO,86885,7,0
8/1/2020,VILLAMARIA,CALDAS,17873,1,0
8/1/2020,VILLANUEVA,CASANARE,85440,3,0
8/1/2020,VILLARICA,CAUCA,19845,2,0
8/1/2020,VILLAVICENCIO,META,50001,72,0
8/1/2020,VIRACACHA,BOYACA,15879,1,0
8/1/2020,YAGUARA,HUILA,41885,2,0
8/1/2020,YARUMAL,ANTIOQUIA,05887,2,0
8/1/2020,YOLOMBO,ANTIOQUIA,05890,3,0
8/1/2020,YONDO (CASABE),ANTIOQUIA,05893,1,0
8/1/2020,YOPAL,CASANARE,85001,9,1
8/1/2020,YOTOCO,VALLE,76890,6,1
8/1/2020,YUMBO,VALLE,76892,22,0
8/1/2020,ZAMBRANO,BOLIVAR,13894,3,0
8/1/2020,ZARAGOZA,ANTIOQUIA,05895,1,0
8/1/2020,ZARZAL,VALLE,76895,8,0
8/1/2020,ZETAQUIRA,BOYACA,15897,1,1
8/1/2020,ZIPAQUIRA,CUNDINAMARCA,25899,24,0
8/2/2020,ABREGO,NORTE SANTANDER,54003,1,0
8/2/2020,ACACIAS,META,50006,2,0
8/2/2020,ACHI,BOLIVAR,13006,2,0
8/2/2020,AGUADAS,CALDAS,17013,1,1
8/2/2020,ALBAN,CUNDINAMARCA,25019,1,0
8/2/2020,ALBANIA,GUAJIRA,44035,1,0
8/2/2020,ALTAMIRA,HUILA,41026,3,0
8/2/2020,APARTADO,ANTIOQUIA,05045,39,0
8/2/2020,ARACATACA,MAGDALENA,47053,2,0
8/2/2020,ARAUCA,ARAUCA,81001,1,1
8/2/2020,ARGELIA,CAUCA,19050,1,0
8/2/2020,ARMENIA,QUINDIO,63001,12,1
8/2/2020,AYAPEL,CORDOBA,23068,2,1
8/2/2020,BARANOA,ATLANTICO,08078,17,1
8/2/2020,BARBACOAS,NARIÑO,52079,6,0
8/2/2020,BARBOSA,ANTIOQUIA,05079,5,1
8/2/2020,BARRANCABERMEJA,SANTANDER,68081,36,1
8/2/2020,BARRANCAS,GUAJIRA,44078,1,0
8/2/2020,BARRANCO DE LOBA,BOLIVAR,13074,1,0
8/2/2020,BARRANQUILLA,BARRANQUILLA,08001,163,5
8/2/2020,BECERRIL,CESAR,20045,1,0
8/2/2020,BELLO,ANTIOQUIA,05088,99,2
8/2/2020,BOGOTA,BOGOTA,11001,6899,227
8/2/2020,BOLIVAR,ANTIOQUIA,05101,1,0
8/2/2020,BUCARAMANGA,SANTANDER,68001,48,9
8/2/2020,BUENAVENTURA,VALLE,76109,5,0
8/2/2020,BUENAVISTA,SUCRE,70110,7,0
8/2/2020,BUESACO,NARIÑO,52110,5,0
8/2/2020,BUGA,VALLE,76111,6,0
8/2/2020,BUGALAGRANDE,VALLE,76113,1,0
8/2/2020,CAJAMARCA,TOLIMA,73124,1,0
8/2/2020,CAJICA,CUNDINAMARCA,25126,9,0
8/2/2020,CALDAS,ANTIOQUIA,05129,15,1
8/2/2020,CALI,VALLE,76001,321,15
8/2/2020,CAMPO DE LA CRUZ,ATLANTICO,08137,3,0
8/2/2020,CANALETE,CORDOBA,23090,9,0
8/2/2020,CANDELARIA,ATLANTICO,08141,7,0
8/2/2020,CANDELARIA,VALLE,76130,19,0
8/2/2020,CAREPA,ANTIOQUIA,05147,20,2
8/2/2020,CARTAGENA,CARTAGENA,13001,113,1
8/2/2020,CARTAGO,VALLE,76147,1,0
8/2/2020,CAUCASIA,ANTIOQUIA,05154,4,2
8/2/2020,CERETE,CORDOBA,23162,10,2
8/2/2020,CERRO SAN ANTONIO,MAGDALENA,47161,3,0
8/2/2020,CHIA,CUNDINAMARCA,25175,6,1
8/2/2020,CHIGORODO,ANTIOQUIA,05172,15,0
8/2/2020,CHINCHINA,CALDAS,17174,1,0
8/2/2020,CHINU,CORDOBA,23182,1,0
8/2/2020,CHIQUINQUIRA,BOYACA,15176,4,0
8/2/2020,CICUCO,BOLIVAR,13188,1,0
8/2/2020,CIENAGA,MAGDALENA,47189,3,0
8/2/2020,CIENAGA DE ORO,CORDOBA,23189,3,3
8/2/2020,CIMITARRA,SANTANDER,68190,1,0
8/2/2020,COCORNA,ANTIOQUIA,05197,1,1
8/2/2020,COMBITA,BOYACA,15204,2,0
8/2/2020,CONCORDIA,ANTIOQUIA,05209,1,0
8/2/2020,COPACABANA,ANTIOQUIA,05212,17,1
8/2/2020,CORINTO,CAUCA,19212,1,0
8/2/2020,COROZAL,SUCRE,70215,23,0
8/2/2020,CORRALES,BOYACA,15215,1,0
8/2/2020,COTA,CUNDINAMARCA,25214,4,0
8/2/2020,COTORRA,CORDOBA,23300,5,0
8/2/2020,COVEÑAS,SUCRE,70221,1,0
8/2/2020,CUASPUD (CARLOSAMA),NARIÑO,52224,1,0
8/2/2020,CUCUTA,NORTE SANTANDER,54001,83,10
8/2/2020,CUMBITARA,NARIÑO,52233,3,0
8/2/2020,DABEIBA,ANTIOQUIA,05234,1,0
8/2/2020,DAGUA,VALLE,76233,1,0
8/2/2020,DIBULLA,GUAJIRA,44090,3,0
8/2/2020,DOSQUEBRADAS,RISARALDA,66170,1,0
8/2/2020,DUITAMA,BOYACA,15238,13,0
8/2/2020,EL BAGRE,ANTIOQUIA,05250,1,0
8/2/2020,EL CARMEN DE BOLIVAR,BOLIVAR,13244,7,0
8/2/2020,EL CERRITO,VALLE,76248,1,0
8/2/2020,EL COPEY,CESAR,20238,1,0
8/2/2020,EL DONCELLO,CAQUETA,18247,2,0
8/2/2020,EL PAUJIL,CAQUETA,18256,11,0
8/2/2020,EL RETEN,MAGDALENA,47268,2,0
8/2/2020,EL ROSAL,CUNDINAMARCA,25260,2,0
8/2/2020,EL ZULIA,NORTE SANTANDER,54261,1,0
8/2/2020,ENTRERRIOS,ANTIOQUIA,05264,1,0
8/2/2020,ENVIGADO,ANTIOQUIA,05266,30,0
8/2/2020,ESPINAL,TOLIMA,73268,3,0
8/2/2020,FACATATIVA,CUNDINAMARCA,25269,13,1
8/2/2020,FLORENCIA,CAQUETA,18001,122,9
8/2/2020,FLORIDA,VALLE,76275,2,0
8/2/2020,FLORIDABLANCA,SANTANDER,68276,19,1
8/2/2020,FONSECA,GUAJIRA,44279,4,0
8/2/2020,FREDONIA,ANTIOQUIA,05282,1,0
8/2/2020,FUNZA,CUNDINAMARCA,25286,16,2
8/2/2020,FUSAGASUGA,CUNDINAMARCA,25290,7,0
8/2/2020,GALAPA,ATLANTICO,08296,7,1
8/2/2020,GALERAS (NUEVA GRANADA),SUCRE,70235,1,0
8/2/2020,GARZON,HUILA,41298,3,0
8/2/2020,GIGANTE,HUILA,41306,12,0
8/2/2020,GIRARDOT,CUNDINAMARCA,25307,10,1
8/2/2020,GIRARDOTA,ANTIOQUIA,05308,8,0
8/2/2020,GIRON,SANTANDER,68307,17,2
8/2/2020,GRAMALOTE,NORTE SANTANDER,54313,1,0
8/2/2020,GUACHENÉ,CAUCA,19300,5,0
8/2/2020,GUACHUCAL,NARIÑO,52317,1,0
8/2/2020,GUADALUPE,HUILA,41319,11,0
8/2/2020,GUAMO,TOLIMA,73319,1,0
8/2/2020,GUARNE,ANTIOQUIA,05318,3,0
8/2/2020,HATONUEVO,GUAJIRA,44378,1,0
8/2/2020,IBAGUE,TOLIMA,73001,68,4
8/2/2020,ICONONZO,TOLIMA,73352,1,0
8/2/2020,IMUES,NARIÑO,52354,2,0
8/2/2020,IPIALES,NARIÑO,52356,19,0
8/2/2020,ISNOS (SAN JOSE DE ISNOS),HUILA,41359,3,0
8/2/2020,ITAGUI,ANTIOQUIA,05360,36,0
8/2/2020,ITUANGO,ANTIOQUIA,05361,3,0
8/2/2020,JAMUNDI,VALLE,76364,12,0
8/2/2020,JUAN DE ACOSTA,ATLANTICO,08372,2,0
8/2/2020,LA APARTADA,CORDOBA,23350,1,0
8/2/2020,LA CALERA,CUNDINAMARCA,25377,1,1
8/2/2020,LA CEJA,ANTIOQUIA,05376,2,0
8/2/2020,LA DORADA,CALDAS,17380,5,0
8/2/2020,LA ESTRELLA,ANTIOQUIA,05380,27,0
8/2/2020,LA MONTANITA,CAQUETA,18410,2,0
8/2/2020,LA TEBAIDA,QUINDIO,63401,1,0
8/2/2020,LA UNION,ANTIOQUIA,05400,1,0
8/2/2020,LA UNION,SUCRE,70400,1,0
8/2/2020,LEBRIJA,SANTANDER,68406,1,0
8/2/2020,LETICIA,AMAZONAS,91001,6,0
8/2/2020,LINARES,NARIÑO,52411,1,0
8/2/2020,LORICA,CORDOBA,23417,1,0
8/2/2020,LOS CORDOBAS,CORDOBA,23419,5,0
8/2/2020,LOS PALMITOS,SUCRE,70418,6,0
8/2/2020,LOS PATIOS,NORTE SANTANDER,54405,7,1
8/2/2020,LURUACO,ATLANTICO,08421,2,0
8/2/2020,MADRID,CUNDINAMARCA,25430,17,0
8/2/2020,MAGANGUE,BOLIVAR,13430,31,1
8/2/2020,MAICAO,GUAJIRA,44430,14,1
8/2/2020,MALAGA,SANTANDER,68432,2,0
8/2/2020,MALAMBO,ATLANTICO,08433,13,1
8/2/2020,MALLAMA (PIEDRANCHA),NARIÑO,52435,1,0
8/2/2020,MANATI,ATLANTICO,08436,8,0
8/2/2020,MANAURE,GUAJIRA,44560,1,0
8/2/2020,MANIZALES,CALDAS,17001,4,0
8/2/2020,MANZANARES,CALDAS,17433,1,0
8/2/2020,MARGARITA,BOLIVAR,13440,1,0
8/2/2020,MARINILLA,ANTIOQUIA,05440,1,0
8/2/2020,MARIQUITA,TOLIMA,73443,1,0
8/2/2020,MEDELLIN,ANTIOQUIA,05001,622,8
8/2/2020,MELGAR,TOLIMA,73449,1,0
8/2/2020,MILAN,CAQUETA,18460,5,0
8/2/2020,MIRAFLORES,BOYACA,15455,1,0
8/2/2020,MOCOA,PUTUMAYO,86001,17,1
8/2/2020,MOMIL,CORDOBA,23464,1,0
8/2/2020,MONIQUIRA,BOYACA,15469,2,0
8/2/2020,MONTELIBANO,CORDOBA,23466,6,0
8/2/2020,MONTERIA,CORDOBA,23001,128,2
8/2/2020,MORROA,SUCRE,70473,5,0
8/2/2020,MOSQUERA,CUNDINAMARCA,25473,37,3
8/2/2020,MURINDO,ANTIOQUIA,05475,1,0
8/2/2020,NATAGAIMA,TOLIMA,73483,5,0
8/2/2020,NECOCLI,ANTIOQUIA,05490,5,0
8/2/2020,NEIVA,HUILA,41001,33,0
8/2/2020,NEMOCON,CUNDINAMARCA,25486,2,0
8/2/2020,NOBSA,BOYACA,15491,3,0
8/2/2020,OCAÑA,NORTE SANTANDER,54498,1,0
8/2/2020,ORITO,PUTUMAYO,86320,19,1
8/2/2020,OVEJAS,SUCRE,70508,30,0
8/2/2020,PAIPA,BOYACA,15516,1,0
8/2/2020,PALERMO,HUILA,41524,1,0
8/2/2020,PALMAR DE VARELA,ATLANTICO,08520,7,0
8/2/2020,PALMIRA,VALLE,76520,3,0
8/2/2020,PALMITO,SUCRE,70523,1,0
8/2/2020,PAMPLONA,NORTE SANTANDER,54518,2,0
8/2/2020,PASTO,NARIÑO,52001,98,9
8/2/2020,PAZ DE ARIPORO,CASANARE,85250,2,0
8/2/2020,PEÑOL,ANTIOQUIA,05541,1,0
8/2/2020,PEDRAZA,MAGDALENA,47541,1,1
8/2/2020,PEREIRA,RISARALDA,66001,8,1
8/2/2020,PIEDECUESTA,SANTANDER,68547,4,1
8/2/2020,PINILLOS,BOLIVAR,13549,4,0
8/2/2020,PITALITO,HUILA,41551,3,0
8/2/2020,PLANETA RICA,CORDOBA,23555,3,0
8/2/2020,POLO NUEVO,ATLANTICO,08558,4,0
8/2/2020,PONEDERA,ATLANTICO,08560,3,0
8/2/2020,POPAYAN,CAUCA,19001,20,2
