date,county,state,fips,cases,deaths
2020-05-16,ROVIRA,TOLIMA,73624,1,0
2020-05-16,SABANAGRANDE,ATLANTICO,8634,1,0
2020-05-16,SAHAGUN,CORDOBA,23660,2,0
2020-05-16,SAMACA,BOYACA,15646,1,0
2020-05-16,SAN CARLOS DE GUAROA,META,50680,1,0
2020-05-16,SANTA MARTA,STA MARTA D.E.,47001,13,0
2020-05-16,SANTO TOMAS,ATLANTICO,8685,2,0
2020-05-16,SIBATE,CUNDINAMARCA,25740,1,0
2020-05-16,SOACHA,CUNDINAMARCA,25754,4,0
2020-05-16,SOLEDAD,ATLANTICO,8758,21,1
2020-05-16,SUTAMARCHAN,BOYACA,15776,1,0
2020-05-16,TABIO,CUNDINAMARCA,25785,1,0
2020-05-16,TIPACOQUE,BOYACA,15810,1,0
2020-05-16,TUMACO,NARIÃ‘O,52835,63,2
2020-05-16,TUNJA,BOYACA,15001,3,0
2020-05-16,TURBACO,BOLIVAR,13836,1,0
2020-05-16,VALLEDUPAR,CESAR,20001,3,0
2020-05-16,VILLAMARIA,CALDAS,17873,1,0
2020-05-16,VILLANUEVA,BOLIVAR,13873,1,0
2020-05-16,VILLAVICENCIO,META,50001,3,0
2020-05-17,ACACIAS,META,50006,1,0
2020-05-17,ALBANIA,GUAJIRA,44035,1,0
2020-05-17,APARTADO,ANTIOQUIA,5045,3,0
2020-05-17,BARANOA,ATLANTICO,8078,2,0
2020-05-17,BARRANQUILLA,BARRANQUILLA,8001,86,4
2020-05-17,BOGOTA,BOGOTA,11001,241,2
2020-05-17,BUENAVENTURA,VALLE,76109,2,0
2020-05-17,CALI,VALLE,76001,72,5
2020-05-17,CAMPO DE LA CRUZ,ATLANTICO,8137,1,0
2020-05-17,CANDELARIA,VALLE,76130,1,0
2020-05-17,CARTAGENA,CARTAGENA,13001,57,0
2020-05-17,CARTAGO,VALLE,76147,1,0
2020-05-17,CHIA,CUNDINAMARCA,25175,1,0
2020-05-17,CIENAGA,MAGDALENA,47189,2,0
2020-05-17,CUCUTA,NORTE SANTANDER,54001,1,0
2020-05-17,DAGUA,VALLE,76233,1,0
2020-05-17,DOSQUEBRADAS,RISARALDA,66170,2,0
2020-05-17,FACATATIVA,CUNDINAMARCA,25269,1,0
2020-05-17,GALAPA,ATLANTICO,8296,4,0
2020-05-17,GIRARDOT,CUNDINAMARCA,25307,1,0
2020-05-17,ITUANGO,ANTIOQUIA,5361,5,0
2020-05-17,JAMUNDI,VALLE,76364,1,0
2020-05-17,JUAN DE ACOSTA,ATLANTICO,8372,1,0
2020-05-17,LETICIA,AMAZONAS,91001,6,1
2020-05-17,MAICAO,GUAJIRA,44430,1,0
2020-05-17,MALAMBO,ATLANTICO,8433,26,1
2020-05-17,MANIZALES,CALDAS,17001,1,0
2020-05-17,MEDELLIN,ANTIOQUIA,5001,8,0
2020-05-17,MONTERIA,CORDOBA,23001,2,1
2020-05-17,NEIVA,HUILA,41001,2,0
2020-05-17,NILO,CUNDINAMARCA,25488,1,0
2020-05-17,PALMAR DE VARELA,ATLANTICO,8520,10,0
2020-05-17,PASTO,NARIÃ‘O,52001,5,1
2020-05-17,PIVIJAY,MAGDALENA,47551,1,1
2020-05-17,POPAYAN,CAUCA,19001,3,0
2020-05-17,PUEBLOVIEJO,MAGDALENA,47570,2,0
2020-05-17,PUERTO COLOMBIA,ATLANTICO,8573,4,0
2020-05-17,PUERTO LOPEZ,META,50573,1,0
2020-05-17,QUIBDO,CHOCO,27001,1,0
2020-05-17,SABANAGRANDE,ATLANTICO,8634,2,0
2020-05-17,SABANALARGA,ATLANTICO,8638,4,0
2020-05-17,SAHAGUN,CORDOBA,23660,5,0
2020-05-17,SAN FRANCISCO,CUNDINAMARCA,25658,1,0
2020-05-17,SANTA ROSA,BOLIVAR,13683,4,0
2020-05-17,SANTO TOMAS,ATLANTICO,8685,1,0
2020-05-17,SOACHA,CUNDINAMARCA,25754,5,0
2020-05-17,SOLEDAD,ATLANTICO,8758,47,2
2020-05-17,TUMACO,NARIÃ‘O,52835,1,0
2020-05-17,TURBACO,BOLIVAR,13836,3,0
2020-05-17,TURBANA,BOLIVAR,13838,3,0
2020-05-17,VALLEDUPAR,CESAR,20001,1,0
2020-05-17,VILLANUEVA,BOLIVAR,13873,3,0
2020-05-17,VILLAVICENCIO,META,50001,2,0
2020-05-18,ARJONA,BOLIVAR,13052,2,0
2020-05-18,ARMENIA,QUINDIO,63001,2,0
2020-05-18,BARRANQUILLA,BARRANQUILLA,8001,23,0
2020-05-18,BOGOTA,BOGOTA,11001,197,2
2020-05-18,BUENAVENTURA,VALLE,76109,23,3
2020-05-18,CALI,VALLE,76001,22,4
2020-05-18,CANDELARIA,VALLE,76130,1,0
2020-05-18,CARTAGENA,CARTAGENA,13001,131,6
2020-05-18,CIENAGA,MAGDALENA,47189,2,0
2020-05-18,DUITAMA,BOYACA,15238,3,0
2020-05-18,EL COLEGIO,CUNDINAMARCA,25245,1,0
2020-05-18,ESPINAL,TOLIMA,73268,1,0
2020-05-18,FACATATIVA,CUNDINAMARCA,25269,2,0
2020-05-18,FLANDES,TOLIMA,73275,1,0
2020-05-18,FLORENCIA,CAQUETA,18001,1,0
2020-05-18,FUSAGASUGA,CUNDINAMARCA,25290,2,0
2020-05-18,IPIALES,NARIÃ‘O,52356,3,0
2020-05-18,ITUANGO,ANTIOQUIA,5361,3,0
2020-05-18,JAMUNDI,VALLE,76364,1,0
2020-05-18,LA CALERA,CUNDINAMARCA,25377,1,0
2020-05-18,LETICIA,AMAZONAS,91001,137,3
2020-05-18,LOS PATIOS,NORTE SANTANDER,54405,1,0
2020-05-18,MALAMBO,ATLANTICO,8433,2,0
2020-05-18,MEDELLIN,ANTIOQUIA,5001,6,0
2020-05-18,MOSQUERA,CUNDINAMARCA,25473,1,0
2020-05-18,NEIVA,HUILA,41001,3,0
2020-05-18,PASTO,NARIÃ‘O,52001,1,0
2020-05-18,PITALITO,HUILA,41551,1,0
2020-05-18,PUEBLOVIEJO,MAGDALENA,47570,20,1
2020-05-18,PUERTO NARIÃ‘O,AMAZONAS,91540,39,0
2020-05-18,SAN LUIS,TOLIMA,73678,3,0
2020-05-18,SANTA CATALINA,BOLIVAR,13673,4,0
2020-05-18,SANTA MARTA,STA MARTA D.E.,47001,1,0
2020-05-18,SANTA ROSA,BOLIVAR,13683,2,0
2020-05-18,SITIO NUEVO,MAGDALENA,47745,3,0
2020-05-18,SOACHA,CUNDINAMARCA,25754,4,0
2020-05-18,SOCORRO,SANTANDER,68755,1,0
2020-05-18,SOLEDAD,ATLANTICO,8758,57,1
2020-05-18,TUMACO,NARIÃ‘O,52835,1,0
2020-05-18,TURBACO,BOLIVAR,13836,6,0
2020-05-18,VALLEDUPAR,CESAR,20001,1,0
2020-05-18,VILLANUEVA,BOLIVAR,13873,3,0
2020-05-18,VILLAVICENCIO,META,50001,2,0
2020-05-19,APARTADO,ANTIOQUIA,5045,3,0
2020-05-19,ARJONA,BOLIVAR,13052,2,1
2020-05-19,ATRATO,CHOCO,27050,1,1
2020-05-19,BAHIA SOLANO (MUTIS),CHOCO,27075,1,0
2020-05-19,BARANOA,ATLANTICO,8078,1,0
2020-05-19,BARRANQUILLA,BARRANQUILLA,8001,41,1
2020-05-19,BOGOTA,BOGOTA,11001,216,10
2020-05-19,BUENAVENTURA,VALLE,76109,5,0
2020-05-19,CALI,VALLE,76001,80,4
2020-05-19,CANALETE,CORDOBA,23090,2,0
2020-05-19,CANDELARIA,VALLE,76130,1,0
2020-05-19,CARTAGENA,CARTAGENA,13001,76,8
2020-05-19,CHIA,CUNDINAMARCA,25175,2,0
2020-05-19,FLANDES,TOLIMA,73275,1,0
2020-05-19,FUSAGASUGA,CUNDINAMARCA,25290,1,0
2020-05-19,GONZALEZ,CESAR,20310,1,0
2020-05-19,GRANADA,META,50313,1,0
2020-05-19,IBAGUE,TOLIMA,73001,5,0
2020-05-19,IPIALES,NARIÃ‘O,52356,3,0
2020-05-19,ITAGUI,ANTIOQUIA,5360,1,0
2020-05-19,ITSMINA,CHOCO,27361,2,0
2020-05-19,LETICIA,AMAZONAS,91001,38,2
2020-05-19,LIBANO,TOLIMA,73411,4,0
2020-05-19,LURUACO,ATLANTICO,8421,1,0
2020-05-19,MALAMBO,ATLANTICO,8433,12,0
2020-05-19,MANATI,ATLANTICO,8436,1,0
2020-05-19,MEDELLIN,ANTIOQUIA,5001,13,0
2020-05-19,MONTERIA,CORDOBA,23001,3,0
2020-05-19,PALMAR DE VARELA,ATLANTICO,8520,1,0
2020-05-19,PASCA,CUNDINAMARCA,25535,1,0
2020-05-19,PASTO,NARIÃ‘O,52001,7,1
2020-05-19,PAYA,BOYACA,15533,2,0
2020-05-19,PONEDERA,ATLANTICO,8560,1,0
2020-05-19,PUEBLOVIEJO,MAGDALENA,47570,4,0
2020-05-19,PUERTO COLOMBIA,ATLANTICO,8573,1,0
2020-05-19,QUIBDO,CHOCO,27001,21,0
2020-05-19,RIO IRO,CHOCO,27580,1,0
2020-05-19,RIOQUITO,CHOCO,27600,1,0
2020-05-19,SABANAGRANDE,ATLANTICO,8634,1,0
2020-05-19,SANTA MARTA,STA MARTA D.E.,47001,2,0
2020-05-19,SANTA ROSA,BOLIVAR,13683,1,0
2020-05-19,SOACHA,CUNDINAMARCA,25754,8,0
2020-05-19,SOLEDAD,ATLANTICO,8758,41,0
2020-05-19,TADO,CHOCO,27787,1,0
2020-05-19,TUMACO,NARIÃ‘O,52835,9,0
2020-05-19,TUNJA,BOYACA,15001,9,0
2020-05-19,TUQUERRES,NARIÃ‘O,52838,1,1
2020-05-19,TURBACO,BOLIVAR,13836,6,0
2020-05-19,TURBO,ANTIOQUIA,5837,1,0
2020-05-19,UNION PANAMERICANA,CHOCO,27810,2,0
2020-05-19,VENTAQUEMADA,BOYACA,15861,1,0
2020-05-19,VILLAVICENCIO,META,50001,2,0
2020-05-19,YUMBO,VALLE,76892,3,0
2020-05-20,ARJONA,BOLIVAR,13052,1,0
2020-05-20,BAGADO,CHOCO,27073,1,0
2020-05-20,BARANOA,ATLANTICO,8078,1,0
2020-05-20,BARRANQUILLA,BARRANQUILLA,8001,64,2
2020-05-20,BOGOTA,BOGOTA,11001,253,5
2020-05-20,BUENAVENTURA,VALLE,76109,14,5
2020-05-20,BUGA,VALLE,76111,1,0
2020-05-20,CALARCA,QUINDIO,63130,1,0
2020-05-20,CALI,VALLE,76001,66,3
2020-05-20,CALOTO,CAUCA,19142,1,0
2020-05-20,CANDELARIA,VALLE,76130,1,0
2020-05-20,CARTAGENA,CARTAGENA,13001,111,11
2020-05-20,CHINU,CORDOBA,23182,1,0
2020-05-20,CHIQUINQUIRA,BOYACA,15176,1,0
2020-05-20,CHIRIGUANA,CESAR,20178,1,0
2020-05-20,CLEMENCIA,BOLIVAR,13222,1,0
2020-05-20,CUCAITA,BOYACA,15224,1,0
2020-05-20,CUCUTA,NORTE SANTANDER,54001,2,0
2020-05-20,DUITAMA,BOYACA,15238,3,0
2020-05-20,ENVIGADO,ANTIOQUIA,5266,1,0
2020-05-20,FUSAGASUGA,CUNDINAMARCA,25290,1,0
2020-05-20,GALAPA,ATLANTICO,8296,7,0
2020-05-20,GARAGOA,BOYACA,15299,1,0
2020-05-20,IBAGUE,TOLIMA,73001,1,0
2020-05-20,ISNOS (SAN JOSE DE ISNOS),HUILA,41359,1,0
2020-05-20,ITAGUI,ANTIOQUIA,5360,1,0
2020-05-20,JAMUNDI,VALLE,76364,2,0
2020-05-20,LA ESTRELLA,ANTIOQUIA,5380,1,0
2020-05-20,LA TOLA,NARIÃ‘O,52390,1,0
2020-05-20,LA UNION,VALLE,76400,1,0
2020-05-20,LETICIA,AMAZONAS,91001,90,5
2020-05-20,MALAMBO,ATLANTICO,8433,6,0
2020-05-20,MANIZALES,CALDAS,17001,5,0
2020-05-20,MARINILLA,ANTIOQUIA,5440,1,0
2020-05-20,MEDELLIN,ANTIOQUIA,5001,4,0
2020-05-20,MORROA,SUCRE,70473,1,0
2020-05-20,MOSQUERA,CUNDINAMARCA,25473,1,0
2020-05-20,NEIVA,HUILA,41001,6,0
2020-05-20,PALMAR DE VARELA,ATLANTICO,8520,1,0
2020-05-20,PALMIRA,VALLE,76520,2,0
2020-05-20,PASTO,NARIÃ‘O,52001,2,0
2020-05-20,PIEDRAS,TOLIMA,73547,1,0
2020-05-20,POLO NUEVO,ATLANTICO,8558,3,0
2020-05-20,PRADERA,VALLE,76563,2,0
2020-05-20,PUEBLOVIEJO,MAGDALENA,47570,1,0
2020-05-20,PUERTO COLOMBIA,ATLANTICO,8573,4,0
2020-05-20,PUERTO TEJADA,CAUCA,19573,1,0
2020-05-20,QUIBDO,CHOCO,27001,6,0
2020-05-20,QUIMBAYA,QUINDIO,63594,2,0
2020-05-20,RIONEGRO,ANTIOQUIA,5615,1,0
2020-05-20,SABANALARGA,ATLANTICO,8638,1,0
2020-05-20,SABANETA,ANTIOQUIA,5631,3,0
2020-05-20,SAHAGUN,CORDOBA,23660,2,0
2020-05-20,SANTA MARTA,STA MARTA D.E.,47001,5,0
2020-05-20,SANTA ROSA,BOLIVAR,13683,1,0
2020-05-20,SOACHA,CUNDINAMARCA,25754,4,0
2020-05-20,SOLEDAD,ATLANTICO,8758,36,2
2020-05-20,TUMACO,NARIÃ‘O,52835,29,0
2020-05-20,TURBACO,BOLIVAR,13836,2,1
2020-05-20,VILLAMARIA,CALDAS,17873,1,1
2020-05-20,VILLANUEVA,CASANARE,85440,1,0
2020-05-20,VILLAVICENCIO,META,50001,9,0
2020-05-20,YUMBO,VALLE,76892,1,0
2020-05-21,ALGECIRAS,HUILA,41020,1,0
2020-05-21,BARANOA,ATLANTICO,8078,4,0
2020-05-21,BARRANQUILLA,BARRANQUILLA,8001,85,2
2020-05-21,BOGOTA,BOGOTA,11001,122,3
2020-05-21,BUCARAMANGA,SANTANDER,68001,1,0
2020-05-21,BUENAVENTURA,VALLE,76109,10,0
2020-05-21,CAJICA,CUNDINAMARCA,25126,1,0
2020-05-21,CALI,VALLE,76001,58,3
2020-05-21,CARTAGENA,CARTAGENA,13001,125,9
2020-05-21,CIENAGA,MAGDALENA,47189,4,0
2020-05-21,COTA,CUNDINAMARCA,25214,1,0
2020-05-21,CUBARA,BOYACA,15223,1,0
2020-05-21,DUITAMA,BOYACA,15238,5,0
2020-05-21,FLORIDA,VALLE,76275,1,0
2020-05-21,GALAPA,ATLANTICO,8296,2,1
2020-05-21,GIRARDOT,CUNDINAMARCA,25307,1,0
2020-05-21,IBAGUE,TOLIMA,73001,1,0
2020-05-21,IPIALES,NARIÃ‘O,52356,1,0
2020-05-21,LETICIA,AMAZONAS,91001,72,0
2020-05-21,MALAMBO,ATLANTICO,8433,13,0
2020-05-21,MEDELLIN,ANTIOQUIA,5001,13,0
2020-05-21,MOSQUERA,CUNDINAMARCA,25473,1,0
2020-05-21,NEIVA,HUILA,41001,5,0
2020-05-21,PAICOL,HUILA,41518,1,1
2020-05-21,PALESTINA,HUILA,41530,1,0
2020-05-21,PASTO,NARIÃ‘O,52001,1,0
2020-05-21,PEREIRA,RISARALDA,66001,1,0
2020-05-21,PUEBLOVIEJO,MAGDALENA,47570,7,1
2020-05-21,PUERTO COLOMBIA,ATLANTICO,8573,1,0
2020-05-21,SABANAGRANDE,ATLANTICO,8634,2,0
2020-05-21,SABANALARGA,ATLANTICO,8638,3,0
2020-05-21,SAN MIGUEL DE SEMA,BOYACA,15676,1,0
2020-05-21,SANTA MARTA,STA MARTA D.E.,47001,7,0
2020-05-21,SANTA ROSA,BOLIVAR,13683,1,0
2020-05-21,SANTANDER DE QUILICHAO,CAUCA,19698,1,0
2020-05-21,SOACHA,CUNDINAMARCA,25754,3,0
2020-05-21,SOLEDAD,ATLANTICO,8758,36,0
2020-05-21,TUMACO,NARIÃ‘O,52835,43,2
2020-05-21,TUNJA,BOYACA,15001,3,0
2020-05-21,TURBACO,BOLIVAR,13836,2,0
2020-05-21,TURBO,ANTIOQUIA,5837,1,0
2020-05-21,USIACURI,ATLANTICO,8849,1,0
2020-05-21,VALLEDUPAR,CESAR,20001,1,0
2020-05-21,VILLANUEVA,BOLIVAR,13873,2,0
2020-05-21,VILLAVICENCIO,META,50001,3,0
2020-05-22,ALGECIRAS,HUILA,41020,1,0
2020-05-22,ARMENIA,QUINDIO,63001,2,0
2020-05-22,BARANOA,ATLANTICO,8078,1,0
2020-05-22,BARRANCABERMEJA,SANTANDER,68081,1,0
2020-05-22,BARRANQUILLA,BARRANQUILLA,8001,66,3
2020-05-22,BOGOTA,BOGOTA,11001,280,7
2020-05-22,BUENAVENTURA,VALLE,76109,47,4
2020-05-22,CALI,VALLE,76001,106,6
2020-05-22,CAMPO DE LA CRUZ,ATLANTICO,8137,1,0
2020-05-22,CANDELARIA,VALLE,76130,2,0
2020-05-22,CARTAGENA,CARTAGENA,13001,46,3
2020-05-22,CARTAGO,VALLE,76147,1,0
2020-05-22,CIENAGA,MAGDALENA,47189,3,1
2020-05-22,CUASPUD (CARLOSAMA),NARIÃ‘O,52224,1,1
2020-05-22,CUCUTA,NORTE SANTANDER,54001,1,0
2020-05-22,DAGUA,VALLE,76233,4,0
2020-05-22,DUITAMA,BOYACA,15238,1,0
2020-05-22,EL CERRITO,VALLE,76248,2,0
2020-05-22,ESPINAL,TOLIMA,73268,2,0
2020-05-22,GALAPA,ATLANTICO,8296,3,0
2020-05-22,GIRARDOT,CUNDINAMARCA,25307,2,0
2020-05-22,GRANADA,META,50313,1,0
2020-05-22,GUACHUCAL,NARIÃ‘O,52317,2,0
2020-05-22,HONDA,TOLIMA,73349,1,0
2020-05-22,IBAGUE,TOLIMA,73001,1,0
2020-05-22,IPIALES,NARIÃ‘O,52356,2,1
2020-05-22,ITAGUI,ANTIOQUIA,5360,1,0
2020-05-22,ITUANGO,ANTIOQUIA,5361,17,0
2020-05-22,JAMUNDI,VALLE,76364,1,0
2020-05-22,LA UNION,VALLE,76400,1,0
2020-05-22,MADRID,CUNDINAMARCA,25430,1,0
2020-05-22,MALAMBO,ATLANTICO,8433,23,0
2020-05-22,MALLAMA (PIEDRANCHA),NARIÃ‘O,52435,1,0
2020-05-22,MARINILLA,ANTIOQUIA,5440,1,0
2020-05-22,MEDELLIN,ANTIOQUIA,5001,8,0
2020-05-22,MONTERIA,CORDOBA,23001,1,0
2020-05-22,MOSQUERA,CUNDINAMARCA,25473,2,0
2020-05-22,NEIVA,HUILA,41001,3,0
2020-05-22,OCAÃ‘A,NORTE SANTANDER,54498,1,0
2020-05-22,PALMAR DE VARELA,ATLANTICO,8520,4,0
2020-05-22,PALMIRA,VALLE,76520,2,0
2020-05-22,PASTO,NARIÃ‘O,52001,7,1
2020-05-22,PIENDAMO,CAUCA,19548,1,0
2020-05-22,POLO NUEVO,ATLANTICO,8558,1,0
2020-05-22,POPAYAN,CAUCA,19001,2,0
2020-05-22,POTOSI,NARIÃ‘O,52560,1,0
2020-05-22,PUEBLOVIEJO,MAGDALENA,47570,5,0
2020-05-22,QUIBDO,CHOCO,27001,1,0
2020-05-22,RIOQUITO,CHOCO,27600,1,1
2020-05-22,SABANAGRANDE,ATLANTICO,8634,5,0
2020-05-22,SABANETA,ANTIOQUIA,5631,1,0
2020-05-22,SANTA MARTA,STA MARTA D.E.,47001,9,0
2020-05-22,SANTA ROSA DE CABAL,RISARALDA,66682,1,0
2020-05-22,SANTANDER DE QUILICHAO,CAUCA,19698,1,0
2020-05-22,SOACHA,CUNDINAMARCA,25754,2,0
2020-05-22,SOLEDAD,ATLANTICO,8758,96,3
2020-05-22,SUTAMARCHAN,BOYACA,15776,7,0
2020-05-22,TIBU,NORTE SANTANDER,54810,1,0
2020-05-22,TIMBIQUI,CAUCA,19809,1,0
2020-05-22,TULUA,VALLE,76834,2,0
2020-05-22,TUMACO,NARIÃ‘O,52835,26,1
2020-05-22,TURBO,ANTIOQUIA,5837,1,0
2020-05-22,VILLAVICENCIO,META,50001,1,0
2020-05-23,AGUSTIN CODAZZI,CESAR,20013,2,0
2020-05-23,APARTADO,ANTIOQUIA,5045,5,0
2020-05-23,ARMENIA,QUINDIO,63001,1,0
2020-05-23,BARANOA,ATLANTICO,8078,1,0
2020-05-23,BARRANCABERMEJA,SANTANDER,68081,3,0
2020-05-23,BARRANQUILLA,BARRANQUILLA,8001,145,8
2020-05-23,BELLO,ANTIOQUIA,5088,2,0
2020-05-23,BOGOTA,BOGOTA,11001,383,11
2020-05-23,BOJAYA (BELLAVISTA),CHOCO,27099,1,0
2020-05-23,BUCARAMANGA,SANTANDER,68001,1,0
2020-05-23,BUENAVENTURA,VALLE,76109,15,0
2020-05-23,CALARCA,QUINDIO,63130,1,0
2020-05-23,CALI,VALLE,76001,79,3
2020-05-23,CANDELARIA,VALLE,76130,1,0
2020-05-23,CARTAGENA,CARTAGENA,13001,138,5
2020-05-23,CIENAGA,MAGDALENA,47189,1,0
2020-05-23,COLON,PUTUMAYO,86219,1,1
2020-05-23,COMBITA,BOYACA,15204,2,0
2020-05-23,EL PASO,CESAR,20250,3,0
2020-05-23,ENVIGADO,ANTIOQUIA,5266,1,0
2020-05-23,ESPINAL,TOLIMA,73268,3,0
2020-05-23,FOMEQUE,CUNDINAMARCA,25279,1,0
2020-05-23,FUNZA,CUNDINAMARCA,25286,2,0
2020-05-23,GALAPA,ATLANTICO,8296,3,2
2020-05-23,GIRARDOT,CUNDINAMARCA,25307,2,0
2020-05-23,GUATEQUE,BOYACA,15322,5,0
2020-05-23,HONDA,TOLIMA,73349,1,0
2020-05-23,IBAGUE,TOLIMA,73001,2,0
2020-05-23,IPIALES,NARIÃ‘O,52356,4,0
2020-05-23,ITUANGO,ANTIOQUIA,5361,18,0
2020-05-23,JAMUNDI,VALLE,76364,1,0
2020-05-23,LETICIA,AMAZONAS,91001,3,1
2020-05-23,MADRID,CUNDINAMARCA,25430,4,0
2020-05-23,MAGANGUE,BOLIVAR,13430,4,2
2020-05-23,MALAMBO,ATLANTICO,8433,12,3
2020-05-23,MANIZALES,CALDAS,17001,1,0
2020-05-23,MEDELLIN,ANTIOQUIA,5001,34,0
2020-05-23,MONTERIA,CORDOBA,23001,1,0
2020-05-23,MOSQUERA,CUNDINAMARCA,25473,1,0
2020-05-23,NEIVA,HUILA,41001,2,0
2020-05-23,PASTO,NARIÃ‘O,52001,3,0
2020-05-23,PEREIRA,RISARALDA,66001,1,0
2020-05-23,PIEDECUESTA,SANTANDER,68547,1,0
2020-05-23,PONEDERA,ATLANTICO,8560,1,0
2020-05-23,POPAYAN,CAUCA,19001,1,0
2020-05-23,PRADERA,VALLE,76563,1,0
2020-05-23,PUEBLOVIEJO,MAGDALENA,47570,1,0
2020-05-23,PUERTO COLOMBIA,ATLANTICO,8573,3,1
2020-05-23,PUERTO TEJADA,CAUCA,19573,1,0
2020-05-23,SABANAGRANDE,ATLANTICO,8634,1,0
2020-05-23,SABANALARGA,ATLANTICO,8638,3,0
2020-05-23,SABANETA,ANTIOQUIA,5631,1,0
2020-05-23,SAN JUAN DEL CESAR,GUAJIRA,44650,1,0
2020-05-23,SANTA MARTA,STA MARTA D.E.,47001,1,0
2020-05-23,SANTA ROSA,BOLIVAR,13683,1,0
2020-05-23,SANTO TOMAS,ATLANTICO,8685,3,0
2020-05-23,SOACHA,CUNDINAMARCA,25754,14,0
2020-05-23,SOLEDAD,ATLANTICO,8758,58,5
2020-05-23,SUBACHOQUE,CUNDINAMARCA,25769,1,0
2020-05-23,TABIO,CUNDINAMARCA,25785,1,0
2020-05-23,TENJO,CUNDINAMARCA,25799,1,0
2020-05-23,TUBARA,ATLANTICO,8832,1,0
2020-05-23,TUMACO,NARIÃ‘O,52835,7,1
2020-05-23,TUNJA,BOYACA,15001,1,0
2020-05-23,TURBACO,BOLIVAR,13836,6,0
2020-05-23,UNION PANAMERICANA,CHOCO,27810,1,1
2020-05-23,VALLEDUPAR,CESAR,20001,6,0
2020-05-23,VILLANUEVA,BOLIVAR,13873,1,0
2020-05-23,VILLETA,CUNDINAMARCA,25875,1,1
2020-05-23,YUMBO,VALLE,76892,3,0
2020-05-23,ZIPAQUIRA,CUNDINAMARCA,25899,3,0
2020-05-24,APARTADO,ANTIOQUIA,5045,2,0
2020-05-24,ARJONA,BOLIVAR,13052,2,0
2020-05-24,BARANOA,ATLANTICO,8078,1,0
2020-05-24,BARRANQUILLA,BARRANQUILLA,8001,99,2
2020-05-24,BECERRIL,CESAR,20045,1,0
2020-05-24,BOGOTA,BOGOTA,11001,238,8
2020-05-24,BUENAVENTURA,VALLE,76109,15,3
2020-05-24,CABUYARO,META,50124,1,1
2020-05-24,CALARCA,QUINDIO,63130,1,0
2020-05-24,CALI,VALLE,76001,90,2
2020-05-24,CANDELARIA,VALLE,76130,1,0
2020-05-24,CAQUEZA,CUNDINAMARCA,25151,1,0
2020-05-24,CARTAGENA,CARTAGENA,13001,232,9
2020-05-24,CERETE,CORDOBA,23162,1,0
2020-05-24,CHIA,CUNDINAMARCA,25175,1,0
2020-05-24,CHOCONTA,CUNDINAMARCA,25183,1,0
2020-05-24,CIENAGA,MAGDALENA,47189,2,0
2020-05-24,COMBITA,BOYACA,15204,1,0
2020-05-24,COPER,BOYACA,15212,1,0
2020-05-24,EL CERRITO,VALLE,76248,1,0
2020-05-24,EL COLEGIO,CUNDINAMARCA,25245,4,0
2020-05-24,FACATATIVA,CUNDINAMARCA,25269,3,0
2020-05-24,FOMEQUE,CUNDINAMARCA,25279,1,0
2020-05-24,FUSAGASUGA,CUNDINAMARCA,25290,4,0
2020-05-24,GALAPA,ATLANTICO,8296,2,0
2020-05-24,GIRARDOT,CUNDINAMARCA,25307,1,0
2020-05-24,GRANADA,META,50313,1,0
2020-05-24,GUAMO,TOLIMA,73319,1,0
2020-05-24,IBAGUE,TOLIMA,73001,1,0
2020-05-24,IPIALES,NARIÃ‘O,52356,1,0
2020-05-24,ITAGUI,ANTIOQUIA,5360,1,0
2020-05-24,ITUANGO,ANTIOQUIA,5361,14,0
2020-05-24,JAMUNDI,VALLE,76364,1,0
2020-05-24,JUNIN,CUNDINAMARCA,25372,1,0
2020-05-24,LA DORADA,CALDAS,17380,1,0
2020-05-24,LA MESA,CUNDINAMARCA,25386,1,0
2020-05-24,LA TOLA,NARIÃ‘O,52390,1,0
2020-05-24,LENGUAZAQUE,CUNDINAMARCA,25407,1,0
2020-05-24,LETICIA,AMAZONAS,91001,67,5
2020-05-24,MADRID,CUNDINAMARCA,25430,2,0
2020-05-24,MALAMBO,ATLANTICO,8433,15,1
2020-05-24,MARINILLA,ANTIOQUIA,5440,1,0
2020-05-24,MEDELLIN,ANTIOQUIA,5001,13,0
2020-05-24,MONTERIA,CORDOBA,23001,2,0
2020-05-24,MOSQUERA,NARIÃ‘O,52473,11,0
2020-05-24,NILO,CUNDINAMARCA,25488,1,0
2020-05-24,PALMIRA,VALLE,76520,2,0
2020-05-24,PASTO,NARIÃ‘O,52001,4,0
2020-05-24,PEREIRA,RISARALDA,66001,4,0
2020-05-24,POPAYAN,CAUCA,19001,1,0
2020-05-24,PRADERA,VALLE,76563,2,1
2020-05-24,PUEBLOVIEJO,MAGDALENA,47570,1,1
2020-05-24,QUIBDO,CHOCO,27001,8,0
2020-05-24,SABANALARGA,ATLANTICO,8638,2,0
2020-05-24,SABANETA,ANTIOQUIA,5631,1,0
2020-05-24,SAN ANTONIO DE TEQUENDAMA,CUNDINAMARCA,25645,1,1
2020-05-24,SAN FRANCISCO,CUNDINAMARCA,25658,2,0
2020-05-24,SANTA MARTA,STA MARTA D.E.,47001,3,0
2020-05-24,SANTA ROSA,BOLIVAR,13683,3,1
2020-05-24,SANTO TOMAS,ATLANTICO,8685,1,0
