date,county,state,fips,cases,deaths
7/4/2020,ITAGUI,ANTIOQUIA,5360,28,0
7/4/2020,ITUANGO,ANTIOQUIA,5361,42,0
7/4/2020,JAMUNDI,VALLE,76364,9,0
7/4/2020,LA ESTRELLA,ANTIOQUIA,5380,1,0
7/4/2020,LA JAGUA DE IBIRICO,CESAR,20400,5,0
7/4/2020,LA MESA,CUNDINAMARCA,25386,1,0
7/4/2020,LA PLATA,HUILA,41396,2,0
7/4/2020,LA VEGA,CUNDINAMARCA,25402,1,0
7/4/2020,LA VIRGINIA,RISARALDA,66400,3,0
7/4/2020,LEBRIJA,SANTANDER,68406,1,0
7/4/2020,LETICIA,AMAZONAS,91001,3,0
7/4/2020,LIBANO,TOLIMA,73411,1,1
7/4/2020,LORICA,CORDOBA,23417,21,4
7/4/2020,LOS PALMITOS,SUCRE,70418,4,0
7/4/2020,LOS PATIOS,NORTE SANTANDER,54405,1,0
7/4/2020,LURUACO,ATLANTICO,8421,1,1
7/4/2020,MADRID,CUNDINAMARCA,25430,7,0
7/4/2020,MAGANGUE,BOLIVAR,13430,2,1
7/4/2020,MAGUI (PAYAN),NARIÑO,52427,5,0
7/4/2020,MAICAO,GUAJIRA,44430,31,8
7/4/2020,MALAMBO,ATLANTICO,8433,18,2
7/4/2020,MANIZALES,CALDAS,17001,3,0
7/4/2020,MARIA LA BAJA,BOLIVAR,13442,1,0
7/4/2020,MEDELLIN,ANTIOQUIA,5001,273,8
7/4/2020,MEDIO SAN JUAN,CHOCO,27450,1,0
7/4/2020,MERCADERES,CAUCA,19450,1,0
7/4/2020,MESETAS,META,50330,1,0
7/4/2020,MIRANDA,CAUCA,19455,3,0
7/4/2020,MOCOA,PUTUMAYO,86001,1,0
7/4/2020,MONTERIA,CORDOBA,23001,53,9
7/4/2020,MOSQUERA,CUNDINAMARCA,25473,3,0
7/4/2020,MUTATA,ANTIOQUIA,5480,2,0
7/4/2020,NARIÑO,NARIÑO,52480,1,0
7/4/2020,NATAGAIMA,TOLIMA,73483,1,0
7/4/2020,NECOCLI,ANTIOQUIA,5490,2,1
7/4/2020,NEIVA,HUILA,41001,2,0
7/4/2020,OCAÑA,NORTE SANTANDER,54498,2,0
7/4/2020,OIBA,SANTANDER,68500,1,0
7/4/2020,OLAYA HERRERA(BOCAS DE SATINGA,NARIÑO,52490,2,0
7/4/2020,OSPINA PEREZ (VENECIA),CUNDINAMARCA,25506,1,0
7/4/2020,PACHO,CUNDINAMARCA,25513,1,0
7/4/2020,PALMAR DE VARELA,ATLANTICO,8520,2,0
7/4/2020,PALMIRA,VALLE,76520,16,1
7/4/2020,PASTO,NARIÑO,52001,41,2
7/4/2020,PEREIRA,RISARALDA,66001,16,0
7/4/2020,PIEDECUESTA,SANTANDER,68547,5,0
7/4/2020,PIENDAMO,CAUCA,19548,1,0
7/4/2020,PLANETA RICA,CORDOBA,23555,1,0
7/4/2020,PONEDERA,ATLANTICO,8560,1,0
7/4/2020,POPAYAN,CAUCA,19001,16,0
7/4/2020,PRADERA,VALLE,76563,4,0
7/4/2020,PUEBLOVIEJO,MAGDALENA,47570,16,1
7/4/2020,PUERTO COLOMBIA,ATLANTICO,8573,10,1
7/4/2020,PUERTO GAITAN,META,50568,13,1
7/4/2020,PUERTO LIBERTADOR,CORDOBA,23580,1,0
7/4/2020,PUERTO NARIÑO,AMAZONAS,91540,1,1
7/4/2020,PUERTO TEJADA,CAUCA,19573,3,0
7/4/2020,PUERTO WILCHES,SANTANDER,68575,1,0
7/4/2020,QUIBDO,CHOCO,27001,67,0
7/4/2020,QUIMBAYA,QUINDIO,63594,2,0
7/4/2020,RIOHACHA,GUAJIRA,44001,7,1
7/4/2020,RIONEGRO,ANTIOQUIA,5615,1,0
7/4/2020,RIONEGRO,SANTANDER,68615,1,0
7/4/2020,RIOQUITO,CHOCO,27600,3,1
7/4/2020,RIOSUCIO,CHOCO,27615,1,0
7/4/2020,ROBLES (LA PAZ),CESAR,20621,3,0
7/4/2020,SABANA DE TORRES,SANTANDER,68655,1,0
7/4/2020,SABANAGRANDE,ATLANTICO,8634,1,0
7/4/2020,SABANALARGA,ATLANTICO,8638,6,0
7/4/2020,SABANETA,ANTIOQUIA,5631,10,0
7/4/2020,SAHAGUN,CORDOBA,23660,6,0
7/4/2020,SAN ANTERO,CORDOBA,23672,3,0
7/4/2020,SAN ANTONIO DE TEQUENDAMA,CUNDINAMARCA,25645,2,1
7/4/2020,SAN BENITO ABAD,SUCRE,70678,2,0
7/4/2020,SAN BERNARDO DEL VIENTO,CORDOBA,23675,1,0
7/4/2020,SAN GIL,SANTANDER,68679,4,0
7/4/2020,SAN JUAN DE BETULIA,SUCRE,70702,1,0
7/4/2020,SAN MARCOS,SUCRE,70708,1,0
7/4/2020,SAN MIGUEL (LA DORADA),PUTUMAYO,86757,2,1
7/4/2020,SAN PELAYO,CORDOBA,23686,2,0
7/4/2020,SANTA MARTA,STA MARTA D.E.,47001,61,1
7/4/2020,SANTA ROSA DE CABAL,RISARALDA,66682,1,0
7/4/2020,SANTA ROSA DE OSOS,ANTIOQUIA,5686,1,0
7/4/2020,SANTANDER DE QUILICHAO,CAUCA,19698,3,0
7/4/2020,SANTO TOMAS,ATLANTICO,8685,8,0
7/4/2020,SANTUARIO,ANTIOQUIA,5697,1,0
7/4/2020,SARAVENA,ARAUCA,81736,11,0
7/4/2020,SIBATE,CUNDINAMARCA,25740,3,0
7/4/2020,SILVANIA,CUNDINAMARCA,25743,1,0
7/4/2020,SINCE,SUCRE,70742,1,0
7/4/2020,SINCELEJO,SUCRE,70001,128,8
7/4/2020,SITIO NUEVO,MAGDALENA,47745,3,0
7/4/2020,SOACHA,CUNDINAMARCA,25754,82,1
7/4/2020,SOGAMOSO,BOYACA,15759,1,0
7/4/2020,SOLEDAD,ATLANTICO,8758,230,17
7/4/2020,SOLITA,CAQUETA,18785,3,0
7/4/2020,SOPO,CUNDINAMARCA,25758,2,1
7/4/2020,SUAN,ATLANTICO,8770,1,0
7/4/2020,SUCRE,SUCRE,70771,1,0
7/4/2020,SUESCA,CUNDINAMARCA,25772,1,0
7/4/2020,TABIO,CUNDINAMARCA,25785,1,0
7/4/2020,TADO,CHOCO,27787,2,0
7/4/2020,TAMALAMEQUE,CESAR,20787,1,0
7/4/2020,TIBU,NORTE SANTANDER,54810,5,0
7/4/2020,TIERRALTA,CORDOBA,23807,1,0
7/4/2020,TIMANA,HUILA,41807,1,0
7/4/2020,TIMBIO,CAUCA,19807,1,0
7/4/2020,TIMBIQUI,CAUCA,19809,1,0
7/4/2020,TIQUISIO (PUERTO RICO),BOLIVAR,13810,1,0
7/4/2020,TOCANCIPA,CUNDINAMARCA,25817,1,0
7/4/2020,TUCHIN,CORDOBA,23815,1,0
7/4/2020,TUMACO,NARIÑO,52835,1,0
7/4/2020,TUNJA,BOYACA,15001,4,0
7/4/2020,TUQUERRES,NARIÑO,52838,3,0
7/4/2020,TURBACO,BOLIVAR,13836,15,0
7/4/2020,TURBANA,BOLIVAR,13838,4,0
7/4/2020,TURBO,ANTIOQUIA,5837,10,1
7/4/2020,UBATE,CUNDINAMARCA,25843,1,0
7/4/2020,URIBIA,GUAJIRA,44847,4,1
7/4/2020,USIACURI,ATLANTICO,8849,4,0
7/4/2020,VALDIVIA,ANTIOQUIA,5854,2,0
7/4/2020,VALLEDUPAR,CESAR,20001,64,0
7/4/2020,VILLARICA,CAUCA,19845,2,0
7/4/2020,VILLAVICENCIO,META,50001,19,0
7/4/2020,VILLETA,CUNDINAMARCA,25875,1,0
7/4/2020,VIOTA,CUNDINAMARCA,25878,1,0
7/4/2020,YOTOCO,VALLE,76890,1,0
7/4/2020,YUMBO,VALLE,76892,7,0
7/4/2020,ZARAGOZA,ANTIOQUIA,5895,1,0
7/4/2020,ZIPAQUIRA,CUNDINAMARCA,25899,1,0
7/5/2020,AGUACHICA,CESAR,20011,1,0
7/5/2020,AIPE,HUILA,41016,1,0
7/5/2020,ALBAN,CUNDINAMARCA,25019,1,1
7/5/2020,ALDANA,NARIÑO,52022,1,0
7/5/2020,APARTADO,ANTIOQUIA,5045,29,0
7/5/2020,ARACATACA,MAGDALENA,47053,1,0
7/5/2020,ARBOLETES,ANTIOQUIA,5051,2,0
7/5/2020,ARJONA,BOLIVAR,13052,7,0
7/5/2020,BARANOA,ATLANTICO,8078,14,1
7/5/2020,BARBACOAS,NARIÑO,52079,8,0
7/5/2020,BARRANCABERMEJA,SANTANDER,68081,9,0
7/5/2020,BARRANQUILLA,BARRANQUILLA,8001,506,32
7/5/2020,BELLO,ANTIOQUIA,5088,22,1
7/5/2020,BOGOTA,BOGOTA,11001,1291,33
7/5/2020,BOJACA,CUNDINAMARCA,25099,2,0
7/5/2020,BUCARAMANGA,SANTANDER,68001,16,0
7/5/2020,BUENAVENTURA,VALLE,76109,14,2
7/5/2020,BUGA,VALLE,76111,5,1
7/5/2020,BUGALAGRANDE,VALLE,76113,1,0
7/5/2020,CALDAS,ANTIOQUIA,5129,1,0
7/5/2020,CALI,VALLE,76001,166,13
7/5/2020,CAMPO DE LA CRUZ,ATLANTICO,8137,1,0
7/5/2020,CANDELARIA,VALLE,76130,5,0
7/5/2020,CANTON DE SAN PABLO (MANAGRU),CHOCO,27135,1,0
7/5/2020,CAQUEZA,CUNDINAMARCA,25151,2,0
7/5/2020,CAREPA,ANTIOQUIA,5147,5,0
7/5/2020,CARMEN DE VIBORAL,ANTIOQUIA,5148,2,0
7/5/2020,CARTAGENA,CARTAGENA,13001,356,5
7/5/2020,CAUCASIA,ANTIOQUIA,5154,10,0
7/5/2020,CERETE,CORDOBA,23162,1,0
7/5/2020,CHACHAGUI,NARIÑO,52240,1,0
7/5/2020,CHIA,CUNDINAMARCA,25175,7,1
7/5/2020,CHIGORODO,ANTIOQUIA,5172,6,0
7/5/2020,CHIMICHAGUA,CESAR,20175,7,0
7/5/2020,CHINU,CORDOBA,23182,2,0
7/5/2020,CHIQUINQUIRA,BOYACA,15176,1,0
7/5/2020,CIENAGA,MAGDALENA,47189,18,2
7/5/2020,CLEMENCIA,BOLIVAR,13222,1,0
7/5/2020,COMBITA,BOYACA,15204,1,0
7/5/2020,CONSACA,NARIÑO,52207,14,0
7/5/2020,COROZAL,SUCRE,70215,9,0
7/5/2020,COTA,CUNDINAMARCA,25214,1,0
7/5/2020,COYAIMA,TOLIMA,73217,1,0
7/5/2020,CUCUTA,NORTE SANTANDER,54001,17,1
7/5/2020,CUMBAL,NARIÑO,52227,1,0
7/5/2020,DAGUA,VALLE,76233,1,1
7/5/2020,DIBULLA,GUAJIRA,44090,1,0
7/5/2020,DON MATIAS,ANTIOQUIA,5237,1,0
7/5/2020,DOSQUEBRADAS,RISARALDA,66170,1,0
7/5/2020,DUITAMA,BOYACA,15238,3,0
7/5/2020,EL BANCO,MAGDALENA,47245,1,0
7/5/2020,EL CARMEN DE ATRATO,CHOCO,27245,2,0
7/5/2020,EL CHARCO,NARIÑO,52250,7,0
7/5/2020,EL ROSAL,CUNDINAMARCA,25260,1,0
7/5/2020,ENTRERRIOS,ANTIOQUIA,5264,1,0
7/5/2020,ENVIGADO,ANTIOQUIA,5266,7,0
7/5/2020,ESPINAL,TOLIMA,73268,20,0
7/5/2020,FACATATIVA,CUNDINAMARCA,25269,4,0
7/5/2020,FLORENCIA,CAQUETA,18001,1,0
7/5/2020,FLORIDA,VALLE,76275,4,0
7/5/2020,FLORIDABLANCA,SANTANDER,68276,7,0
7/5/2020,FOMEQUE,CUNDINAMARCA,25279,1,0
7/5/2020,FUNZA,CUNDINAMARCA,25286,2,0
7/5/2020,GACHALA,CUNDINAMARCA,25293,1,0
7/5/2020,GALAPA,ATLANTICO,8296,15,1
7/5/2020,GIRARDOT,CUNDINAMARCA,25307,2,0
7/5/2020,GIRARDOTA,ANTIOQUIA,5308,1,0
7/5/2020,GIRON,SANTANDER,68307,3,0
7/5/2020,GUADUAS,CUNDINAMARCA,25320,1,0
7/5/2020,GUAPI,CAUCA,19318,9,1
7/5/2020,GUARANDA,SUCRE,70265,1,0
7/5/2020,HATONUEVO,GUAJIRA,44378,1,0
7/5/2020,HISPANIA,ANTIOQUIA,5353,1,1
7/5/2020,IBAGUE,TOLIMA,73001,5,0
7/5/2020,IPIALES,NARIÑO,52356,15,1
7/5/2020,ITAGUI,ANTIOQUIA,5360,37,2
7/5/2020,ITUANGO,ANTIOQUIA,5361,17,0
7/5/2020,JAMUNDI,VALLE,76364,6,2
7/5/2020,JUAN DE ACOSTA,ATLANTICO,8372,1,0
7/5/2020,LA CEJA,ANTIOQUIA,5376,1,0
7/5/2020,LA CUMBRE,VALLE,76377,2,0
7/5/2020,LA ESTRELLA,ANTIOQUIA,5380,6,0
7/5/2020,LA PLATA,HUILA,41396,1,0
7/5/2020,LA UNION,NARIÑO,52399,1,0
7/5/2020,LETICIA,AMAZONAS,91001,4,0
7/5/2020,LORICA,CORDOBA,23417,4,1
7/5/2020,LOS SANTOS,SANTANDER,68418,1,0
7/5/2020,LURUACO,ATLANTICO,8421,3,0
7/5/2020,MADRID,CUNDINAMARCA,25430,4,0
7/5/2020,MAGANGUE,BOLIVAR,13430,8,1
7/5/2020,MAGUI (PAYAN),NARIÑO,52427,26,0
7/5/2020,MAICAO,GUAJIRA,44430,33,0
7/5/2020,MAJAGUAL,SUCRE,70429,1,0
7/5/2020,MALAGA,SANTANDER,68432,1,0
7/5/2020,MALAMBO,ATLANTICO,8433,39,4
7/5/2020,MANATI,ATLANTICO,8436,2,0
7/5/2020,MANAURE,GUAJIRA,44560,1,0
7/5/2020,MARIA LA BAJA,BOLIVAR,13442,4,0
7/5/2020,MARINILLA,ANTIOQUIA,5440,1,0
7/5/2020,MEDELLIN,ANTIOQUIA,5001,179,3
7/5/2020,MEDIO BAUDO (BOCA DE PEPE),CHOCO,27430,2,0
7/5/2020,MONTERIA,CORDOBA,23001,42,0
7/5/2020,MORALES,CAUCA,19473,1,0
7/5/2020,MORROA,SUCRE,70473,4,0
7/5/2020,MOSQUERA,CUNDINAMARCA,25473,4,0
7/5/2020,MUTATA,ANTIOQUIA,5480,1,0
7/5/2020,NECHI,ANTIOQUIA,5495,1,0
7/5/2020,NEIVA,HUILA,41001,4,0
7/5/2020,OCAÑA,NORTE SANTANDER,54498,1,0
7/5/2020,OVEJAS,SUCRE,70508,3,0
7/5/2020,PADILLA,CAUCA,19513,1,1
7/5/2020,PALMAR DE VARELA,ATLANTICO,8520,1,0
7/5/2020,PALMIRA,VALLE,76520,5,0
7/5/2020,PASCA,CUNDINAMARCA,25535,1,0
7/5/2020,PASTO,NARIÑO,52001,59,5
7/5/2020,PELAYA,CESAR,20550,1,0
7/5/2020,PEREIRA,RISARALDA,66001,2,0
7/5/2020,PIEDECUESTA,SANTANDER,68547,7,0
7/5/2020,PLATO,MAGDALENA,47555,1,0
7/5/2020,PONEDERA,ATLANTICO,8560,2,0
7/5/2020,POPAYAN,CAUCA,19001,19,0
7/5/2020,PRADERA,VALLE,76563,1,1
7/5/2020,PUERTO COLOMBIA,ATLANTICO,8573,4,0
7/5/2020,PUERTO ESCONDIDO,CORDOBA,23574,1,1
7/5/2020,PUERTO GAITAN,META,50568,2,0
7/5/2020,PUERTO TEJADA,CAUCA,19573,1,0
7/5/2020,QUIBDO,CHOCO,27001,34,0
7/5/2020,RESTREPO,VALLE,76606,1,0
7/5/2020,RIOHACHA,GUAJIRA,44001,5,1
7/5/2020,RIONEGRO,ANTIOQUIA,5615,1,0
7/5/2020,ROBERTO PAYAN (SAN JOSE),NARIÑO,52621,10,0
7/5/2020,SABANAGRANDE,ATLANTICO,8634,7,0
7/5/2020,SABANALARGA,ATLANTICO,8638,13,0
7/5/2020,SABANETA,ANTIOQUIA,5631,1,0
7/5/2020,SAHAGUN,CORDOBA,23660,3,1
7/5/2020,SAMPUES,SUCRE,70670,7,1
7/5/2020,SAN DIEGO,CESAR,20750,1,0
7/5/2020,SAN ESTANISLAO,BOLIVAR,13647,1,0
7/5/2020,SAN GIL,SANTANDER,68679,2,0
7/5/2020,SAN JUAN DE BETULIA,SUCRE,70702,1,0
7/5/2020,SAN JUAN DE URABA,ANTIOQUIA,5659,1,0
7/5/2020,SAN MARCOS,SUCRE,70708,1,0
7/5/2020,SAN VICENTE,ANTIOQUIA,5674,1,0
7/5/2020,SANTA FE DE ANTIOQUIA,ANTIOQUIA,5042,3,0
7/5/2020,SANTA MARTA,STA MARTA D.E.,47001,29,3
7/5/2020,SANTO TOMAS,ATLANTICO,8685,11,0
7/5/2020,SANTUARIO,ANTIOQUIA,5697,3,0
7/5/2020,SASAIMA,CUNDINAMARCA,25718,1,0
7/5/2020,SIBATE,CUNDINAMARCA,25740,1,0
7/5/2020,SILVANIA,CUNDINAMARCA,25743,1,0
7/5/2020,SIMIJACA,CUNDINAMARCA,25745,1,0
7/5/2020,SINCELEJO,SUCRE,70001,129,6
7/5/2020,SITIO NUEVO,MAGDALENA,47745,1,0
7/5/2020,SOACHA,CUNDINAMARCA,25754,48,1
7/5/2020,SOGAMOSO,BOYACA,15759,3,0
7/5/2020,SOLEDAD,ATLANTICO,8758,207,20
7/5/2020,SOPO,CUNDINAMARCA,25758,4,0
7/5/2020,SUCRE,SUCRE,70771,1,0
7/5/2020,TAUSA,CUNDINAMARCA,25793,1,0
7/5/2020,TIERRALTA,CORDOBA,23807,1,1
7/5/2020,TOLUVIEJO,SUCRE,70823,1,0
7/5/2020,TUBARA,ATLANTICO,8832,2,0
7/5/2020,TUCHIN,CORDOBA,23815,2,1
7/5/2020,TULUA,VALLE,76834,3,0
7/5/2020,TUMACO,NARIÑO,52835,17,0
7/5/2020,TUNJA,BOYACA,15001,7,0
7/5/2020,TUQUERRES,NARIÑO,52838,2,0
7/5/2020,TURBACO,BOLIVAR,13836,11,0
7/5/2020,TURBANA,BOLIVAR,13838,3,0
7/5/2020,TURBO,ANTIOQUIA,5837,10,0
7/5/2020,URIBIA,GUAJIRA,44847,3,0
7/5/2020,USIACURI,ATLANTICO,8849,1,0
7/5/2020,VALDIVIA,ANTIOQUIA,5854,1,0
7/5/2020,VALLEDUPAR,CESAR,20001,30,0
7/5/2020,VENECIA,ANTIOQUIA,5861,1,0
7/5/2020,VENTAQUEMADA,BOYACA,15861,1,0
7/5/2020,VIGIA DEL FUERTE,ANTIOQUIA,5873,1,0
7/5/2020,VILLA DEL ROSARIO,NORTE SANTANDER,54874,2,0
7/5/2020,VILLANUEVA,BOLIVAR,13873,1,0
7/5/2020,VILLAVICENCIO,META,50001,14,0
7/5/2020,VILLETA,CUNDINAMARCA,25875,5,0
7/5/2020,VIOTA,CUNDINAMARCA,25878,1,1
7/5/2020,YOLOMBO,ANTIOQUIA,5890,1,0
7/5/2020,YOPAL,CASANARE,85001,2,0
7/5/2020,YUMBO,VALLE,76892,4,0
7/5/2020,ZARAGOZA,ANTIOQUIA,5895,1,1
7/5/2020,ZIPACON,CUNDINAMARCA,25898,1,0
7/5/2020,ZIPAQUIRA,CUNDINAMARCA,25899,2,0
7/6/2020,ACACIAS,META,50006,2,0
7/6/2020,ACHI,BOLIVAR,13006,1,0
7/6/2020,AGUACHICA,CESAR,20011,1,0
7/6/2020,ALBANIA,GUAJIRA,44035,1,0
7/6/2020,ANDES,ANTIOQUIA,5034,1,0
7/6/2020,ANSERMA,CALDAS,17042,1,0
7/6/2020,APARTADO,ANTIOQUIA,5045,56,0
7/6/2020,ARACATACA,MAGDALENA,47053,1,0
7/6/2020,ARBOLETES,ANTIOQUIA,5051,12,0
7/6/2020,ARJONA,BOLIVAR,13052,2,0
7/6/2020,ATRATO,CHOCO,27050,3,0
7/6/2020,BAHIA SOLANO (MUTIS),CHOCO,27075,6,0
7/6/2020,BAJO BAUDO (PIZARRO),CHOCO,27077,1,0
7/6/2020,BALBOA,CAUCA,19075,1,0
7/6/2020,BARANOA,ATLANTICO,8078,65,0
7/6/2020,BARBACOAS,NARIÑO,52079,20,0
7/6/2020,BARRANQUILLA,BARRANQUILLA,8001,466,19
7/6/2020,BELLO,ANTIOQUIA,5088,18,0
7/6/2020,BOGOTA,BOGOTA,11001,1101,44
7/6/2020,BOSCONIA,CESAR,20060,1,0
7/6/2020,BUCARAMANGA,SANTANDER,68001,6,0
7/6/2020,BUENAVENTURA,VALLE,76109,5,0
7/6/2020,BUGA,VALLE,76111,3,0
7/6/2020,BUGALAGRANDE,VALLE,76113,1,0
7/6/2020,BURITICA,ANTIOQUIA,5113,3,0
7/6/2020,CAJICA,CUNDINAMARCA,25126,1,0
7/6/2020,CALAMAR,BOLIVAR,13140,2,0
7/6/2020,CALDAS,ANTIOQUIA,5129,2,0
7/6/2020,CALDONO,CAUCA,19137,1,0
7/6/2020,CALI,VALLE,76001,201,8
7/6/2020,CAMPO DE LA CRUZ,ATLANTICO,8137,6,0
7/6/2020,CANDELARIA,ATLANTICO,8141,1,0
7/6/2020,CANDELARIA,VALLE,76130,9,0
7/6/2020,CAREPA,ANTIOQUIA,5147,3,0
7/6/2020,CARTAGENA,CARTAGENA,13001,261,4
7/6/2020,CAUCASIA,ANTIOQUIA,5154,13,0
7/6/2020,CERETE,CORDOBA,23162,13,0
7/6/2020,CHIA,CUNDINAMARCA,25175,6,0
7/6/2020,CHIGORODO,ANTIOQUIA,5172,3,0
7/6/2020,CHINU,CORDOBA,23182,2,0
7/6/2020,CHIQUINQUIRA,BOYACA,15176,2,0
7/6/2020,CICUCO,BOLIVAR,13188,1,0
7/6/2020,CIENAGA,MAGDALENA,47189,9,0
7/6/2020,CIENAGA DE ORO,CORDOBA,23189,1,0
7/6/2020,CONDOTO,CHOCO,27205,1,0
7/6/2020,COPACABANA,ANTIOQUIA,5212,2,0
7/6/2020,COROZAL,SUCRE,70215,2,0
7/6/2020,COTA,CUNDINAMARCA,25214,1,0
7/6/2020,COTORRA,CORDOBA,23300,1,1
7/6/2020,CUCUNUBA,CUNDINAMARCA,25224,1,0
7/6/2020,CUCUTA,NORTE SANTANDER,54001,12,1
7/6/2020,CURUMANI,CESAR,20228,1,0
7/6/2020,DAGUA,VALLE,76233,2,0
7/6/2020,DON MATIAS,ANTIOQUIA,5237,1,0
7/6/2020,DOSQUEBRADAS,RISARALDA,66170,2,0
7/6/2020,EL BANCO,MAGDALENA,47245,5,0
7/6/2020,EL CARMEN DE ATRATO,CHOCO,27245,10,0
7/6/2020,EL PASO,CESAR,20250,1,0
7/6/2020,EL RETEN,MAGDALENA,47268,1,0
7/6/2020,ENVIGADO,ANTIOQUIA,5266,5,1
7/6/2020,ESPINAL,TOLIMA,73268,26,0
7/6/2020,FACATATIVA,CUNDINAMARCA,25269,2,0
7/6/2020,FLORENCIA,CAQUETA,18001,5,0
7/6/2020,FLORIDA,VALLE,76275,6,0
7/6/2020,FLORIDABLANCA,SANTANDER,68276,8,0
7/6/2020,FUNZA,CUNDINAMARCA,25286,3,0
7/6/2020,GALAPA,ATLANTICO,8296,11,2
7/6/2020,GARZON,HUILA,41298,1,0
7/6/2020,GIGANTE,HUILA,41306,2,0
7/6/2020,GIRARDOT,CUNDINAMARCA,25307,2,0
7/6/2020,GIRARDOTA,ANTIOQUIA,5308,2,0
7/6/2020,HISPANIA,ANTIOQUIA,5353,1,0
7/6/2020,IBAGUE,TOLIMA,73001,6,0
7/6/2020,IPIALES,NARIÑO,52356,13,1
7/6/2020,ITAGUI,ANTIOQUIA,5360,23,0
7/6/2020,ITSMINA,CHOCO,27361,6,1
7/6/2020,ITUANGO,ANTIOQUIA,5361,2,0
7/6/2020,JAMUNDI,VALLE,76364,10,0
7/6/2020,JUAN DE ACOSTA,ATLANTICO,8372,5,0
7/6/2020,LA CALERA,CUNDINAMARCA,25377,1,0
7/6/2020,LA CEJA,ANTIOQUIA,5376,1,0
7/6/2020,LA ESTRELLA,ANTIOQUIA,5380,1,0
7/6/2020,LA PLATA,HUILA,41396,1,0
7/6/2020,LERIDA,TOLIMA,73408,1,0
7/6/2020,LETICIA,AMAZONAS,91001,7,0
7/6/2020,LORICA,CORDOBA,23417,7,2
7/6/2020,MADRID,CUNDINAMARCA,25430,5,1
7/6/2020,MAGANGUE,BOLIVAR,13430,17,1
7/6/2020,MAGUI (PAYAN),NARIÑO,52427,1,0
7/6/2020,MAHATES,BOLIVAR,13433,1,0
7/6/2020,MAICAO,GUAJIRA,44430,34,4
7/6/2020,MAJAGUAL,SUCRE,70429,1,0
7/6/2020,MALAMBO,ATLANTICO,8433,13,0
7/6/2020,MEDELLIN,ANTIOQUIA,5001,259,5
7/6/2020,MEDIO BAUDO (BOCA DE PEPE),CHOCO,27430,2,0
7/6/2020,MEDIO SAN JUAN,CHOCO,27450,9,0
7/6/2020,MELGAR,TOLIMA,73449,3,0
7/6/2020,MOCOA,PUTUMAYO,86001,1,0
7/6/2020,MONTELIBANO,CORDOBA,23466,2,0
7/6/2020,MONTERIA,CORDOBA,23001,45,6
7/6/2020,MOSQUERA,CUNDINAMARCA,25473,14,1
7/6/2020,MURINDO,ANTIOQUIA,5475,1,0
7/6/2020,MUTATA,ANTIOQUIA,5480,4,0
7/6/2020,NARIÑO,NARIÑO,52480,1,0
7/6/2020,NATAGAIMA,TOLIMA,73483,1,0
7/6/2020,NECHI,ANTIOQUIA,5495,4,0
7/6/2020,NECOCLI,ANTIOQUIA,5490,4,1
7/6/2020,NEIVA,HUILA,41001,1,0
7/6/2020,PAILITAS,CESAR,20517,1,0
7/6/2020,PALMAR DE VARELA,ATLANTICO,8520,7,0
7/6/2020,PALMIRA,VALLE,76520,13,0
7/6/2020,PASTO,NARIÑO,52001,28,2
7/6/2020,PEREIRA,RISARALDA,66001,4,0
7/6/2020,PIOJO,ATLANTICO,8549,12,0
7/6/2020,POLO NUEVO,ATLANTICO,8558,5,0
7/6/2020,PONEDERA,ATLANTICO,8560,1,0
7/6/2020,POPAYAN,CAUCA,19001,11,0
7/6/2020,PRADERA,VALLE,76563,5,1
7/6/2020,PUERTO BERRIO,ANTIOQUIA,5579,1,0
7/6/2020,PUERTO BOYACA,BOYACA,15572,1,0
7/6/2020,PUERTO COLOMBIA,ATLANTICO,8573,10,0
7/6/2020,PUERTO GAITAN,META,50568,4,0
7/6/2020,PUERTO LIBERTADOR,CORDOBA,23580,1,1
7/6/2020,PUERTO TEJADA,CAUCA,19573,2,1
7/6/2020,QUIBDO,CHOCO,27001,63,2
7/6/2020,REPELON,ATLANTICO,8606,4,0
7/6/2020,RETIRO,ANTIOQUIA,5607,2,0
7/6/2020,RIOHACHA,GUAJIRA,44001,7,0
7/6/2020,RIONEGRO,ANTIOQUIA,5615,1,0
7/6/2020,RIOQUITO,CHOCO,27600,1,0
7/6/2020,RIOSUCIO,CALDAS,17614,1,0
7/6/2020,RIOSUCIO,CHOCO,27615,2,0
7/6/2020,ROBERTO PAYAN (SAN JOSE),NARIÑO,52621,2,0
7/6/2020,ROBLES (LA PAZ),CESAR,20621,1,0
7/6/2020,ROLDANILLO,VALLE,76622,1,1
7/6/2020,SABANAGRANDE,ATLANTICO,8634,5,0
7/6/2020,SABANALARGA,ATLANTICO,8638,19,0
7/6/2020,SABANETA,ANTIOQUIA,5631,3,0
7/6/2020,SAMPUES,SUCRE,70670,5,0
7/6/2020,SAN ANDRES SOTAVENTO,CORDOBA,23670,5,0
7/6/2020,SAN BENITO ABAD,SUCRE,70678,1,1
7/6/2020,SAN GIL,SANTANDER,68679,1,0
7/6/2020,SAN JUAN DE URABA,ANTIOQUIA,5659,1,0
7/6/2020,SAN JUAN DEL CESAR,GUAJIRA,44650,5,0
7/6/2020,SAN ONOFRE,SUCRE,70713,1,1
7/6/2020,SAN PELAYO,CORDOBA,23686,1,0
7/6/2020,SANDONA,NARIÑO,52683,1,0
7/6/2020,SANTA MARTA,STA MARTA D.E.,47001,71,1
